Date,Close,High,Low,Open,Volume,SMA_20,EMA_50,RSI_14,MACD,MACD_SIGNAL,MACD_HIST,ATR_14,PN_GROWTH_5,PN_VOL_20,PN_MOVAVE_10
2009-01-02,0.1996518075466156,0.2010271316958424,0.1842939825027181,0.1849816377460025,497124000,,,,,,,,,,
2009-01-05,0.2033193558454513,0.2079037787624895,0.1959842709805954,0.1973595951231753,705736000,,,,,,,,,,
2009-01-06,0.2101960331201553,0.2161557950587659,0.204694721764409,0.2092791456170875,657904000,,,,,,,,,,
2009-01-07,0.1975888311862945,0.2053823672366136,0.190482964100021,0.2053823672366136,870096000,,,,,,,,,,
2009-01-08,0.1925458908081054,0.1950673336967166,0.1806263860794806,0.1950673336967166,1014496000,,,,,,,,,,
2009-01-09,0.1817725598812103,0.1925459632261186,0.18131412299958,0.1925459632261186,761352000,,,,,,,,0.9104478547672012,,
2009-01-12,0.1744374483823776,0.1826894203346701,0.1719160185803583,0.1817725330441201,645532000,,,,,,,,0.8579480672512673,,
2009-01-13,0.1753543615341186,0.1820017919553022,0.1652686271759436,0.1684777263348165,1824424000,,,,,,,,0.834242011759946,,
2009-01-14,0.1675608456134796,0.171228381800654,0.1650394153387134,0.1691653884257871,974908000,,,,,,,,0.8480279204420044,,
2009-01-15,0.1735205948352813,0.1762712433625946,0.1650394034945237,0.1684777209849949,998204000,,,,,,,,0.9011908491374399,,0.18759477287530896
2009-01-16,0.1831477880477905,0.1847523298341761,0.1726036094653084,0.1783341353633306,831324000,,,,,,,,1.007565653294859,,0.18594437092542643
2009-01-20,0.1652686446905136,0.1833771356962726,0.1638933065747721,0.1826894666384019,705788000,,,,,,,,0.9474378708420144,,0.18213929980993265
2009-01-21,0.1732913553714752,0.1744374611529044,0.1622887344046909,0.168477713822004,648472000,,,,,,,,0.9882352161383678,,0.17844883203506465
2009-01-22,0.1700822860002517,0.1746667235851064,0.1638933055076937,0.1677900740391549,547656000,,,,,,,,1.0150479091791433,,0.17569817751646039
2009-01-23,0.1767297238111496,0.1820018169874579,0.1650394314343495,0.1652686499066539,633616000,,,39.22414547969269,,,,0.013802409558210342,1.0184942253045792,,0.1741165608167648
2009-01-26,0.1826894134283065,0.1879615049026705,0.1746666738489352,0.1776465403522503,581748000,,,42.68290311779109,,,,0.01376615395074784,0.9974972418484006,,0.1742082461714744
2009-01-27,0.1934628337621688,0.194838171612308,0.184981642891164,0.1856693118162336,725300000,,,48.399737539752486,,,,0.01365062568169453,1.1705961171549049,,0.17611078470945354
2009-01-28,0.2014856189489364,0.204694718324413,0.1939213142540745,0.2003395130050277,723752000,,,52.22147141799757,,,,0.013477858458876649,1.1626986153869172,,0.17872391045093533
2009-01-29,0.1897953450679779,0.1971304319897608,0.1888784574949223,0.1948382198884528,413128000,,,46.784077384944226,,,,0.013415665815672181,1.1159030698099686,,0.18094736039638515
2009-01-30,0.1822309792041778,0.1934628175063848,0.1799387678634277,0.1884199580217975,506760000,0.1847065858542919,,43.61923375266348,,,,0.013423407517621106,1.0311280710137178,0.013078541291320118,0.1818183988332748
2009-02-02,0.1920874565839767,0.1941504491274141,0.1785633958728486,0.1794802829657824,577992000,0.18432836830615995,,48.507265627800585,,,,0.013577953641688564,1.0514427354016236,0.01272828023048191,0.18271236568689342
2009-02-03,0.1943797767162323,0.1959843334462069,0.1872739079998603,0.1925460014998791,396948000,0.183881389349699,,49.601619697188596,,,,0.013230273056306993,1.0047396336352166,0.01217104120107282,0.1856234788894653
2009-02-04,0.1998810172080993,0.2097375452234645,0.194838157660879,0.194838157660879,779232000,0.1833656385540962,,52.22569518664076,,,,0.013382237017087364,0.9920361475463727,0.011175062160722006,0.1882824450731277
2009-02-05,0.2145511955022812,0.2168434069691074,0.1925459408279641,0.1946089338806394,919192000,0.18421375676989554,,58.44002709853699,,,,0.014161896240234215,1.1304344446668944,0.012832138794901022,0.19272933602333064
2009-02-06,0.2262414842844009,0.2276168084281425,0.2115713145422975,0.2152388638091524,1157880000,0.1858985364437103,,62.6134292182409,,,,0.014296438929206415,1.2415094583392006,0.01584256044297549,0.1976805120706558
2009-02-09,0.2232616096735,0.2285337016334557,0.2170726440358637,0.2253246027735983,716128000,0.18797298893332479,,60.93373506579884,,,,0.014093911691233956,1.1622914564225832,0.01786153792274026,0.20173773169517512
2009-02-10,0.2136343270540237,0.2260122864634602,0.2095083405842115,0.2230324058283004,1129664000,0.1899328328669071,,55.73189554937341,,,,0.014266056990377866,1.0990563455883602,0.01843927423734858,0.20375488102436062
2009-02-11,0.1868154257535934,0.2037778082374811,0.1801680092835993,0.19667194124317,1983400000,0.19050588607788083,,44.368755880779105,,,,0.015637504188952617,0.9346331550789382,0.018137992192400216,0.20228786170482632
2009-02-12,0.1907121986150741,0.1918583044612454,0.1801680139001705,0.1826894440292155,1024020000,0.19166345372796056,,46.0887337394826,,,,0.015355560358389923,0.8888890046433994,0.017316734954676262,0.20237954705953592
2009-02-13,0.190482959151268,0.1927751844176481,0.1849816485698052,0.1863569864621651,764304000,0.1925115719437599,,45.998635147351116,,,,0.014815415750493707,0.841945321185296,0.01678871962894344,0.20320474505424496
2009-02-17,0.1794803589582443,0.1877323326259016,0.1787926899317193,0.1833771273374514,779576000,0.1923282004892826,,41.77726120085106,,,,0.014592190998283351,0.8039015718856375,0.01691592303442195,0.2019440352916717
