Date,Close,High,Low,Open,Volume,SMA_20,EMA_50,RSI_14,MACD,MACD_SIGNAL,MACD_HIST,ATR_14,PN_GROWTH_5,PN_VOL_20,PN_MOVAVE_10
2009-01-02,2.7179999351501465,2.7265000343322754,2.553499937057495,2.567500114440918,145928000,,,,,,,,,,
2009-01-05,2.703000068664551,2.7869999408721924,2.65149998664856,2.7864999771118164,190196000,,,,,,,,,,
2009-01-06,2.868000030517578,2.9110000133514404,2.6875,2.727499961853028,221602000,,,,,,,,,,
2009-01-07,2.809999942779541,2.8475000858306885,2.7674999237060547,2.814500093460083,158854000,,,,,,,,,,
2009-01-08,2.8580000400543213,2.865999937057495,2.7290000915527344,2.749500036239624,131558000,,,,,,,,,,
2009-01-09,2.775500059127808,2.8499999046325684,2.734999895095825,2.845999956130981,133682000,,,,,,,,1.0211553073398014,,
2009-01-12,2.595999956130981,2.7149999141693115,2.5434999465942383,2.7060000896453857,191126000,,,,,,,,0.9604143137937712,,
2009-01-13,2.572499990463257,2.664499998092652,2.5374999046325684,2.5480000972747803,157664000,,,,,,,,0.8969665143270611,,
2009-01-14,2.424499988555908,2.505000114440918,2.407000064849853,2.505000114440918,208852000,,,,,,,,0.8628114013972856,,
2009-01-15,2.572000026702881,2.611500024795532,2.381500005722046,2.427999973297119,232346000,,,,,,,,0.8999300177245608,,2.689750003814697
2009-01-16,2.5794999599456787,2.616499900817871,2.4765000343322754,2.5899999141693115,165164000,,,,,,,,0.9293820590860583,,2.6759000062942504
2009-01-20,2.421999931335449,2.5850000381469727,2.4135000705718994,2.5374999046325684,135344000,,,,,,,,0.9329737951710687,,2.6477999925613402
2009-01-21,2.5269999504089355,2.5344998836517334,2.4124999046325684,2.4655001163482666,116590000,,,,,,,,0.9823129095343057,,2.6136999845504763
2009-01-22,2.496999979019165,2.5439999103546143,2.4130001068115234,2.470999956130981,142666000,,,,,,,,1.0299030690061746,,2.5823999881744384
2009-01-23,2.531500101089477,2.571000099182129,2.422499895095825,2.444999933242798,115866000,,,42.238876132884926,,,,0.15621428830283032,0.984253528307571,,2.549749994277954
2009-01-26,2.4814999103546143,2.5445001125335693,2.4260001182556152,2.509000062942505,143114000,,,40.42709776546657,,,,0.1535204101581963,0.9620081212976145,,2.5203499794006348
2009-01-27,2.421999931335449,2.5209999084472656,2.385999917984009,2.4649999141693115,174764000,,,38.32062828374458,,,,0.15219752303712922,1.0,,2.5029499769210815
2009-01-28,2.5179998874664307,2.57450008392334,2.448499917984009,2.486000061035156,161132000,,,43.44123509071658,,,,0.15221913943361218,0.9964384396046195,,2.497499966621399
