ticker,close,sma_20,ema_50,rsi_14,macd_hist,atr_14,pn_growth_5,pn_vol_20
AAPL,190.7287750244141,192.49063262939453,187.11057509823664,51.12134654746492,-0.8651012876027897,2.5516892107723272,0.9889563281933392,2.2353344959348598
AMZN,151.94000244140625,149.82399978637696,144.92848156156037,59.01225662889258,-0.14101702460679544,2.809538212423287,0.9876495453606794,3.4187182887185865
GOOG,139.97213745117188,135.97697906494142,135.32665022115995,59.31306277441877,0.5368717493086685,2.641150006339972,0.9938645760279996,4.012301704019172
META,351.7912902832031,336.8697875976562,329.6604593838463,64.29680269349916,1.4998176540654882,7.30365869779481,0.999632839163522,14.112367929644872
MSFT,371.2091979980469,367.7916061401367,358.7500383929005,57.95429647524693,-0.4959632253745414,5.0734523620585525,1.0066928391611494,2.542065479881764
NVDA,49.49718475341797,48.04600276947021,47.23741359246549,58.3109192493469,0.06237438692676567,1.2015852911151312,1.0108594594670395,1.412270861150506
