date,daily_return,close_price,news_date,avg_sentiment,article_count,avg_subjectivity,forward_filled
2020-02-04,-2.61585216315684,71.86173248291016,2020-02-04,0.07057109557109557,26,0.25393356643356646,False
2020-02-05,0.08016722686050581,71.91934204101562,2020-02-05,0.0,1,0.0,False
2020-02-06,1.9333987651130702,73.30982971191406,2020-02-06,0.09375,6,0.35208333333333336,False
2020-02-07,0.2032081621285986,73.45880126953125,2020-02-07,0.0,2,0.0,False
2020-02-10,1.9909035693602917,74.92129516601562,2020-02-10,0.26666666666666666,3,0.3333333333333333,False
2020-02-11,0.00728099678168892,74.92675018310547,2020-02-11,-0.029497354497354498,6,0.09100529100529102,False
2020-02-12,0.6283195491527671,75.39752960205078,2020-02-12,0.25427489177489176,3,0.5035353535353535,False
2020-02-13,-0.2377636034588404,75.21826171875,2020-02-13,0.25,2,0.25,False
2020-02-14,0.40140955357781394,75.52019500732422,2020-02-14,0.0,3,0.0,False
2020-02-18,-0.07036360658894125,75.46705627441406,2020-02-17,-0.2,1,0.4,True
2020-02-18,-0.07036360658894125,75.46705627441406,2020-02-18,-0.09375,4,0.11458333333333333,False
2020-02-19,0.4619466704031572,75.815673828125,2020-02-19,-0.024999999999999994,2,0.75,False
2020-02-20,-0.559386683239893,75.39157104492188,2020-02-20,0.005000000000000002,5,0.13333333333333333,False
2020-02-21,-2.1763307698130396,73.75080108642578,2020-02-21,-0.050793650793650794,7,0.2365079365079365,False
2020-02-24,-4.277131771919274,70.59638214111328,2020-02-24,0.034999999999999996,5,0.05500000000000001,False
2020-02-25,-2.331180458584692,68.95065307617188,2020-02-25,0.14805194805194805,7,0.17922077922077922,False
2020-02-26,0.34065836791148385,69.18553924560547,2020-02-26,0.0,1,0.0,False
2020-02-27,-5.389816180277485,65.4565658569336,2020-02-27,0.03333333333333333,3,0.03333333333333333,False
2020-02-28,1.6114182571688396,66.51134490966797,2020-02-28,0.15555555555555556,3,0.3972222222222222,False
2020-03-02,3.7167740621890433,68.9834213256836,2020-03-02,0.0625,2,0.10833333333333334,False
2020-03-03,-3.4352692136904284,66.61365509033203,2020-03-03,-0.004292929292929293,3,0.20883838383838382,False
2020-03-04,3.364411589034022,68.85481262207031,2020-03-04,0.0,2,0.0,False
2020-03-05,-4.866858919141603,65.50374603271484,2020-03-05,0.07222222222222223,6,0.14444444444444446,False
2020-03-06,-1.5640179661383757,64.47925567626953,2020-03-06,-0.02,5,0.06666666666666668,False
2020-03-09,-6.38088251389558,60.36491012573242,2020-03-09,0.1375,4,0.19583333333333333,False
2020-03-10,5.333342096228089,63.58437728881836,2020-03-10,0.13091666666666665,4,0.22908333333333333,False
2020-03-11,-5.075015914975667,60.357460021972656,2020-03-11,-0.07674603174603174,10,0.24228174603174604,False
2020-03-12,-8.268818037476866,55.36661148071289,2020-03-12,-0.009999999999999998,2,0.31,False
2020-03-13,9.401658051436467,60.57199096679688,2020-03-13,0.10520833333333333,6,0.24621212121212122,False
2020-03-16,-11.100819821213292,53.84800338745117,2020-03-16,-0.10400000000000001,5,0.08399999999999999,False
2020-03-17,3.271155122534952,55.60945510864258,2020-03-17,0.10915854978354979,8,0.28360389610389614,False
2020-03-18,-2.0539475232178472,54.46726608276367,2020-03-18,0.0,3,0.0,False
2020-03-19,1.6858068279574923,55.38547897338867,2020-03-19,0.0,1,0.1,False
2020-03-20,-3.852807475130293,53.251583099365234,2020-03-20,-0.3125,2,0.6875,False
2020-03-23,-1.4641053389632064,52.471923828125,2020-03-23,-0.13125,5,0.2325,False
2020-03-24,7.366879434686524,56.33746719360352,2020-03-24,-0.008333333333333333,5,0.21666666666666665,False
2020-03-25,-2.8180802570113905,54.74983215332031,2020-03-25,-0.010416666666666668,4,0.17708333333333331,False
2020-03-27,-4.39338171360969,55.15803527832031,2020-03-27,0.15083333333333335,6,0.30750000000000005,False
2020-03-30,3.2510871167911626,56.951271057128906,2020-03-30,0.0,3,0.16666666666666666,False
2020-03-31,1.394285945468532,57.74533462524414,2020-03-31,0.0,2,0.5,False
2020-04-01,-4.9182588011185135,54.905269622802734,2020-04-01,-0.020833333333333332,3,0.45416666666666666,False
2020-04-02,1.376605310591117,55.66109848022461,2020-04-02,0.025,4,0.1125,False
2020-04-03,-2.0484574870797356,54.520904541015625,2020-04-03,0.06818181818181818,2,0.42727272727272725,False
2020-04-06,8.110162319252678,58.9426383972168,2020-04-05,1.0,1,1.0,True
2020-04-06,8.110162319252678,58.9426383972168,2020-04-06,0.11607142857142858,1,0.23214285714285715,False
2020-04-07,-0.03454042754148512,58.92227935791016,2020-04-07,0.0,2,0.0,False
2020-04-08,2.0033507439602083,60.10269927978516,2020-04-08,0.0642857142857143,7,0.08571428571428572,False
2020-04-09,0.09667062336460308,60.16080093383789,2020-04-09,0.0,3,0.0,False
2020-04-13,0.5043627165736142,60.46422958374024,2020-04-12,-0.0625,1,0.25,True
2020-04-13,0.5043627165736142,60.46422958374024,2020-04-13,-0.08556547619047619,4,0.5113095238095238,False
2020-04-14,4.24372734077858,63.03016662597656,2020-04-14,0.07525252525252525,3,0.13838383838383836,False
2020-04-15,-0.5326036828707692,62.69446563720703,2020-04-15,0.1178030303030303,5,0.2162878787878788,False
2020-04-16,0.07920911120173901,62.74412536621094,2020-04-16,0.21212121212121213,3,0.3181818181818182,False
2020-04-17,1.5655220246892032,63.72639846801758,2020-04-17,0.0,1,0.0,False
2020-04-20,-1.2966932493401861,62.90006256103516,2020-04-20,0.16666666666666666,3,0.27777777777777773,False
2020-04-21,-3.9688640958746024,60.40364456176758,2020-04-21,-0.03,2,0.08,False
2020-04-22,3.8533569805032197,62.7312126159668,2020-04-22,0.0687219416386083,6,0.36795735129068463,False
2020-04-23,1.0370388208027492,63.38175964355469,2020-04-23,0.03333333333333333,4,0.09166666666666667,False
2020-04-24,0.23505658812066343,63.53074264526367,2020-04-24,-0.2333333333333333,3,0.5,False
2020-04-27,-0.26811249988968333,63.36040878295898,2020-04-27,5.551115123125783e-18,5,0.2666666666666667,False
2020-04-28,-3.308301350229148,61.26425552368164,2020-04-28,0.05036525974025974,14,0.1525297619047619,False
2020-04-29,8.738954039826874,66.61811065673828,2020-04-29,0.11780555555555557,20,0.3422361111111111,False
2020-04-30,0.5352409116640588,66.97467803955078,2020-04-30,0.0,2,0.0,False
2020-05-01,-2.0798416131220576,65.58171081542969,2020-05-01,-0.03737373737373738,2,0.4772727272727273,False
2020-05-04,0.46872204344243773,65.88910675048828,2020-05-02,0.0,1,0.0,True
2020-05-04,0.46872204344243773,65.88910675048828,2020-05-04,-0.052727272727272734,5,0.18,False
2020-05-05,1.8322258461083152,67.09634399414062,2020-05-05,0.10727272727272727,5,0.1709090909090909,False
2020-05-06,-0.28199596745766,66.90713500976562,2020-05-06,0.0,2,0.0,False
2020-05-07,1.874852046580644,68.16154479980469,2020-05-07,-0.06666666666666667,3,0.21666666666666667,False
2020-05-08,1.1518826246044611,68.94668579101562,2020-05-08,-0.08333333333333334,5,0.175,False
2020-05-11,1.072471113137352,69.68611907958984,2020-05-10,0.0,1,0.75,True
2020-05-11,1.072471113137352,69.68611907958984,2020-05-11,0.25,2,0.26666666666666666,False
2020-05-12,-1.9611340129773724,68.3194808959961,2020-05-12,0.14048295454545456,4,0.4161931818181818,False
2020-05-13,-1.9196917486778875,67.0079574584961,2020-05-13,-0.0125,4,0.1,False
2020-05-14,0.503935673852296,67.34563446044922,2020-05-14,-0.0625,2,0.1625,False
2020-05-15,1.2579970810434604,68.19284057617188,2020-05-15,0.11435185185185186,6,0.2222222222222222,False
2020-05-18,0.7828446353460139,68.7266845703125,2020-05-16,0.0,2,0.0,True
2020-05-18,0.7828446353460139,68.7266845703125,2020-05-18,0.25,1,0.15000000000000002,False
2020-05-19,-0.7554608363276594,68.20748138427734,2020-05-19,0.6,1,0.9,False
2020-05-20,2.419774026908672,69.85794830322266,2020-05-20,0.06666666666666667,5,0.125,False
2020-05-21,-0.27865691190913644,69.66328430175781,2020-05-21,0.0,2,0.0,False
2020-05-22,0.5431881567940833,70.04168701171875,2020-05-22,0.0,3,0.03333333333333333,False
2020-05-26,0.46793727228919835,70.36943817138672,2020-05-26,0.07272727272727274,3,0.2490909090909091,False
2020-05-27,0.05786329928356704,70.41015625,2020-05-27,0.016666666666666677,4,0.26666666666666666,False
2020-05-28,-0.07827669902912282,70.35504150390625,2020-05-28,0.0109375,8,0.027083333333333334,False
2020-05-29,0.8604277620224643,70.96039581298828,2020-05-29,0.058333333333333334,5,0.10500000000000001,False
2020-06-01,0.20295839519548498,71.10441589355469,2020-06-01,0.11666666666666665,3,0.22777777777777777,False
2020-06-02,0.5168030465896312,71.47188568115234,2020-06-02,0.0,1,0.0,False
2020-06-04,-1.684799582436669,70.12908935546875,2020-06-04,0.0,1,0.125,False
2020-06-05,1.8559915404331662,71.43067932128906,2020-06-05,-0.05185185185185185,3,0.09629629629629631,False
2020-06-08,0.5714781915462819,71.8388900756836,2020-06-08,0.1393939393939394,1,0.3535353535353536,False
2020-06-09,0.6601588540098513,72.31314086914062,2020-06-09,0.06666666666666667,2,0.16111111111111112,False
2020-06-10,0.6654619407762796,72.79435729980469,2020-06-10,0.011111111111111112,3,0.022222222222222223,False
