date,daily_return,close_price,news_date,avg_sentiment,article_count,avg_subjectivity,forward_filled
2020-04-27,0.07064536328629245,68.48521423339844,2020-04-26,0.13636363636363635,1,0.45454545454545453,True
2020-04-27,0.07064536328629245,68.48521423339844,2020-04-27,0.04248060966810967,16,0.3317888708513709,False
2020-04-28,-1.6208889573145147,67.3751449584961,2020-04-28,-0.025,2,0.1,False
2020-04-29,3.284488327759205,69.58807373046875,2020-04-29,0.03096590909090909,4,0.14258207070707074,False
2020-04-30,2.1096040718127984,71.05610656738281,2020-04-30,0.10127314814814814,36,0.2283179012345679,False
2020-05-01,-1.6099162223816577,69.91216278076172,2020-05-01,0.017012987012987014,28,0.20081709956709956,False
2020-05-04,1.4148700604035946,70.90132904052734,2020-05-02,0.5,1,0.5,True
2020-05-04,1.4148700604035946,70.90132904052734,2020-05-04,0.05735930735930735,7,0.2681818181818182,False
2020-05-05,1.5008965177577993,71.96548461914062,2020-05-05,-0.060416666666666674,6,0.18125,False
2020-05-06,1.0317132176925758,72.70796203613281,2020-05-06,0.02909090909090909,5,0.24696969696969698,False
2020-05-08,2.380199412934214,75.20860290527344,2020-05-08,-0.028571428571428574,7,0.15595238095238098,False
2020-05-11,1.573544935544069,76.39204406738281,2020-05-09,0.5,1,0.5,True
2020-05-11,1.573544935544069,76.39204406738281,2020-05-11,-0.21875,2,0.25,False
2020-05-12,-1.1428205613222553,75.5190200805664,2020-05-12,0.024999999999999998,8,0.15625,False
2020-05-13,-1.2074340281674978,74.607177734375,2020-05-13,-0.11666666666666665,3,0.3,False
2020-05-14,0.6143321465619023,75.06551361083984,2020-05-14,0.05833333333333333,6,0.125,False
2020-05-15,-0.5911889099965317,74.62173461914062,2020-05-15,0.10634920634920635,7,0.17142857142857143,False
2020-05-18,2.356121470387973,76.37991333007812,2020-05-16,0.0,1,0.0,True
2020-05-18,2.356121470387973,76.37991333007812,2020-05-17,0.5,1,0.5,True
2020-05-18,2.356121470387973,76.37991333007812,2020-05-18,0.25,2,0.325,False
2020-05-19,-0.577838891137461,75.93856048583984,2020-05-19,0.027314814814814813,4,0.19351851851851853,False
2020-05-20,1.9448191621391553,77.4154281616211,2020-05-20,-0.0471861471861472,7,0.2824675324675325,False
2020-05-21,-0.7455606314973107,76.83824920654297,2020-05-21,0.027979797979797983,5,0.18808080808080807,False
2020-05-22,0.643836676002385,77.33296203613281,2020-05-22,-0.4,1,0.7,False
2020-05-26,-0.6773455025391173,76.80915069580078,2020-05-25,0.15000000000000002,1,0.55,True
2020-05-26,-0.6773455025391173,76.80915069580078,2020-05-26,0.2388888888888889,3,0.3,False
2020-05-27,0.4356977764851777,77.14380645751953,2020-05-27,0.14181818181818182,10,0.17897727272727273,False
2020-05-28,0.04398009255499602,77.177734375,2020-05-28,0.11666666666666667,4,0.2,False
2020-05-29,-0.09738192774895182,77.10257720947266,2020-05-29,0.43333333333333335,1,0.7333333333333334,False
2020-06-01,1.2298054153828897,78.05078887939453,2020-05-31,-0.2375,2,0.2791666666666667,True
2020-06-01,1.2298054153828897,78.05078887939453,2020-06-01,0.03661616161616162,6,0.40353535353535347,False
2020-06-02,0.46293974755120537,78.41211700439453,2020-06-02,-0.07083333333333332,6,0.4916666666666667,False
2020-06-09,3.157791949566513,83.41986846923828,2020-06-09,0.08833333333333333,4,0.31166666666666665,False
2020-06-10,2.572770883945674,85.56607055664062,2020-06-10,0.1669191919191919,6,0.2517676767676768,False
