date,daily_return,close_price,news_date,avg_sentiment,article_count,avg_subjectivity,forward_filled
2011-04-29,2.5115306243693736,0.4584427773952484,2011-04-29,0.0,1,0.0,False
2011-05-09,2.2256465307812334,0.4527121186256408,2011-05-09,0.0,3,0.0,False
2011-05-10,0.1519173367456439,0.4533998668193817,2011-05-10,0.0,2,0.0,False
2011-05-11,0.455001536456745,0.4554628431797027,2011-05-11,0.0,2,0.0,False
2011-05-12,3.170597633404415,0.4699037373065948,2011-05-12,0.049206349206349205,7,0.11269841269841271,False
2011-05-13,-10.926830901800699,0.4185581505298614,2011-05-13,0.14907407407407408,18,0.2546296296296296,False
2011-05-16,-3.066784739144157,0.4057218730449676,2011-05-16,0.0,2,0.0,False
2011-05-17,-0.3954820146400362,0.4041173160076141,2011-05-17,0.15151515151515152,3,0.3636363636363636,False
2011-05-18,2.3255656169830496,0.4135153293609619,2011-05-18,0.0,1,0.625,False
2011-05-23,-0.11056704420741026,0.4142029881477356,2011-05-23,0.0,1,0.0,False
2011-05-24,0.38741300583535754,0.4158076643943786,2011-05-24,0.0,1,0.0,False
2011-05-26,2.5054603308723555,0.4313946664333343,2011-05-26,0.5,1,0.6,False
2011-05-31,2.7692228708549704,0.4593595564365387,2011-05-31,0.0,2,0.0,False
2011-06-01,-4.490996849589946,0.4387297332286834,2011-06-01,0.0,1,0.0,False
2011-06-02,-0.4702429339420111,0.4366666376590729,2011-06-02,0.0,1,0.0,False
2011-06-09,-1.1383196365724157,0.3981575071811676,2011-06-09,0.07121212121212121,3,0.24090909090909088,False
2011-06-15,-2.158719288589417,0.3844041526317596,2011-06-15,0.0,1,0.0,False
2011-06-23,2.9860779326509546,0.3715679049491882,2011-06-23,0.5,2,0.5,False
2011-06-27,-2.0965372591078557,0.3532301187515259,2011-06-27,0.03125,2,0.25,False
2011-06-30,1.270674448433562,0.3653788268566131,2011-06-30,0.0,1,0.0,False
2011-07-05,-1.6718458169640016,0.3640034794807434,2011-07-05,0.0,1,0.0,False
2011-07-18,-2.127670561136552,0.3163254857063293,2011-07-18,0.5,2,0.5,False
2011-07-19,3.0434830125374512,0.325952798128128,2011-07-19,0.0,2,0.0,False
2011-07-21,4.700827394664309,0.3369553387165069,2011-07-21,0.1,2,0.45,False
2011-07-26,-2.4390405036002205,0.3300787508487701,2011-07-26,0.15,1,0.35,False
2011-07-28,-0.21645791181106322,0.317013144493103,2011-07-28,0.0,1,0.0,False
2011-08-01,5.350667600747405,0.3339754641056061,2011-08-01,0.1,1,0.3,False
2011-08-02,-1.029469255709059,0.3305372893810272,2011-08-02,0.0,2,0.0,False
2011-08-03,2.704564452355962,0.3394768834114074,2011-08-03,0.25,2,0.25,False
2011-08-08,-7.876428463572394,0.273461103439331,2011-08-07,0.0,1,0.0,True
2011-08-08,-7.876428463572394,0.273461103439331,2011-08-08,-0.05,2,0.2,False
2011-08-10,-4.563039952554893,0.2828591465950012,2011-08-10,0.09484848484848485,2,0.33810606060606063,False
2011-08-11,8.671020604607783,0.3073859214782715,2011-08-11,0.1388888888888889,9,0.16666666666666666,False
2011-08-12,-3.9522753185911363,0.2952371835708618,2011-08-12,0.03863636363636364,18,0.05656565656565656,False
2011-08-15,3.804314251347285,0.3064689338207245,2011-08-15,0.0,4,0.0125,False
2011-08-23,10.80397777541846,0.3032598197460174,2011-08-23,0.15,5,0.38,False
2011-08-26,4.246754744496206,0.2982169091701507,2011-08-26,0.5,1,0.5,False
2011-08-31,-2.704710369271346,0.3050936460494995,2011-08-31,0.0,1,0.0,False
2011-09-06,2.012371594641582,0.3021137416362762,2011-09-04,0.0,2,0.0,True
2011-09-06,2.012371594641582,0.3021137416362762,2011-09-06,0.0,2,0.0,False
2011-09-07,8.118371294793313,0.3266404569149017,2011-09-07,0.25,2,0.25,False
2011-09-08,-0.4912212192530352,0.3250359296798706,2011-09-08,0.0,2,0.0,False
2011-09-13,2.2519302860852797,0.3330585956573486,2011-09-13,0.0,1,0.0,False
2011-09-14,5.161757873766337,0.3502502739429474,2011-09-14,0.5,2,0.5,False
2011-09-19,-2.06984454405571,0.3470411896705627,2011-09-19,0.15,1,0.35,False
2011-09-20,-2.5759461114302606,0.3381015956401825,2011-09-20,0.15,1,0.35,False
2011-09-26,0.21756615728063533,0.3167839348316192,2011-09-26,0.0,1,0.0,False
2011-09-28,-3.0347054849238386,0.3076150119304657,2011-09-28,0.22727272727272727,1,0.5454545454545454,False
2011-09-29,-2.458968826025054,0.3000508546829223,2011-09-29,0.4,1,0.6,False
2011-10-03,-5.595517491597846,0.2707104980945587,2011-10-03,0.25,1,0.25,False
2011-10-05,3.565891394738596,0.3062396943569183,2011-10-05,0.0,1,0.0,False
2011-10-11,-1.0825761416988433,0.3351216912269592,2011-10-11,0.0,2,0.0,False
2011-10-13,5.817919991286025,0.3543762266635895,2011-10-13,0.25,2,0.25,False
2011-10-20,-5.009914857441943,0.3303079009056091,2011-10-20,0.25,2,0.25,False
2011-10-21,0.4858122504013851,0.3319125771522522,2011-10-21,0.0,1,0.0,False
2011-10-27,4.309167120357138,0.3495626449584961,2011-10-27,0.13636363636363635,1,0.45454545454545453,False
2011-10-31,-5.128202350096522,0.3392475843429565,2011-10-31,0.0,1,0.0,False
2011-11-01,-4.9999648606813825,0.3222853243350982,2011-11-01,0.0,1,0.0,False
2011-11-03,6.005782959789752,0.3358092904090881,2011-11-03,0.25,1,0.25,False
2011-11-08,2.3066460500074326,0.3456657230854034,2011-11-08,0.25,1,0.5,False
2011-11-10,1.0474778862501033,0.3316833078861236,2011-11-10,0.07142857142857142,7,0.07142857142857142,False
2011-11-11,3.524515373408099,0.3433735370635986,2011-11-11,0.0,13,0.0,False
2011-11-14,-1.9358681667225652,0.3367262780666351,2011-11-14,-0.025,2,0.07500000000000001,False
2011-11-17,-3.566464771055866,0.3222853243350982,2011-11-17,0.0,1,0.0,False
2011-11-21,5.025081868645409,0.3353508412837982,2011-11-21,0.008333333333333331,3,0.16666666666666666,False
2011-11-22,3.0758478977173542,0.3456657230854034,2011-11-22,-0.05185185185185185,3,0.1962962962962963,False
2011-11-28,5.626780072741977,0.339935302734375,2011-11-28,0.0,1,0.0,False
2011-12-01,1.215640419320252,0.362628310918808,2011-12-01,0.07916666666666666,3,0.1958333333333333,False
2011-12-12,-2.483268367797764,0.3330585956573486,2011-12-12,0.19687499999999997,2,0.28437500000000004,False
2011-12-14,-3.892431828821963,0.3112825453281402,2011-12-14,0.0,1,0.0,False
2011-12-19,-2.5906662950656134,0.3016553521156311,2011-12-19,0.0,1,0.0,False
2011-12-22,4.3002997368418505,0.3280157744884491,2011-12-22,0.5,1,0.5,False
2011-12-23,-0.9783504717217228,0.3248066306114197,2011-12-23,0.0,1,0.0,False
2012-01-05,3.591493656848388,0.3371844887733459,2012-01-05,0.5,2,0.5,False
2012-01-11,-2.002785634873161,0.3252650797367096,2012-01-11,0.0,2,0.0,False
2012-01-17,-1.5295139344277064,0.3099072575569153,2012-01-17,0.0,1,0.0,False
2012-01-24,2.2587181099508635,0.3424567282199859,2012-01-24,0.25,2,0.25,False
2012-01-25,-0.6023875677370394,0.3403938114643097,2012-01-25,0.1,5,0.225,False
2012-02-06,-0.7585520686711589,0.3598775863647461,2012-02-06,0.5,1,0.5,False
2012-02-08,3.621377985978791,0.3738600313663482,2012-02-08,0.2,5,0.2,False
2012-02-13,1.572336763942772,0.3701925277709961,2012-02-12,0.0,1,0.0,True
2012-02-13,1.572336763942772,0.3701925277709961,2012-02-13,0.1,5,0.12,False
2012-02-15,-0.43103648422816443,0.3706509470939636,2012-02-15,0.0,4,0.0,False
2012-02-16,1.731585685337489,0.3770690858364105,2012-02-16,0.0,4,0.0,False
2012-02-22,-0.6904939110242148,0.362628310918808,2012-02-22,0.0,1,0.0,False
2012-03-07,0.6114171057411522,0.3394768834114074,2012-03-07,-0.15,1,0.45,False
2012-03-13,1.3707763580042887,0.3390183448791504,2012-03-13,0.30714285714285716,1,0.530952380952381,False
2012-04-02,-0.45454756518608086,0.3513963520526886,2012-04-02,0.07575757575757576,3,0.34848484848484845,False
2012-04-05,-0.13652067955933767,0.3353508412837982,2012-04-05,0.0,2,0.0,False
2012-04-13,-3.542248160365391,0.3245774209499359,2012-04-13,-0.4,1,0.7,False
2012-04-16,-1.2005313372652204,0.3206807672977447,2012-04-16,-0.3,1,0.4,False
2012-04-24,-3.0990365194137115,0.2938616871833801,2012-04-24,0.35714285714285715,1,0.5714285714285714,False
2012-05-07,1.712863513038898,0.2858389914035797,2012-05-06,0.0,1,0.0,True
2012-05-09,0.4012948955055551,0.2867559790611267,2012-05-09,0.0,3,0.0,False
2012-05-11,6.3606642427130655,0.3028014004230499,2012-05-11,0.028282828282828285,11,0.098989898989899,False
2012-05-14,-0.6055807838506011,0.3009676933288574,2012-05-14,0.07272727272727272,6,0.14242424242424243,False
2012-05-15,-0.9900879312393696,0.2979878485202789,2012-05-15,0.125,2,0.16666666666666666,False
2012-05-21,1.7384078251223345,0.28171306848526,2012-05-21,0.0,1,0.0,False
2012-05-25,2.3947110865085053,0.2842344641685486,2012-05-25,0.0,1,0.0,False
2012-05-29,2.5806394790321763,0.2915695309638977,2012-05-27,0.5,1,0.5,True
2012-05-29,2.5806394790321763,0.2915695309638977,2012-05-29,0.0,2,0.5,False
2012-05-31,-1.113829792955856,0.2849220633506775,2012-05-31,0.0,3,0.0,False
2012-06-04,-2.0868242885396904,0.2688766121864319,2012-06-04,0.35,1,0.65,False
2012-06-07,-4.03549643517227,0.2725441753864288,2012-06-07,0.0,2,0.0,False
2012-06-11,1.1550991904071495,0.2810254096984863,2012-06-11,0.15192837465564737,11,0.29948347107438017,False
2012-06-13,-2.637889638403279,0.2791916728019714,2012-06-13,0.0,1,0.0,False
2012-06-15,2.161283182588858,0.28171306848526,2012-06-15,0.0,1,0.0,False
2012-06-19,6.774204845257459,0.303489089012146,2012-06-19,0.16666666666666666,3,0.16666666666666666,False
2012-06-20,1.586110106208083,0.3083027601242065,2012-06-20,-0.08560606060606062,2,0.36742424242424243,False
2012-06-21,-4.535383730223619,0.2943200469017029,2012-06-21,0.06818181818181818,1,0.22727272727272727,False
2012-06-25,-3.1538843660742333,0.2885896563529968,2012-06-25,0.0,3,0.0,False
2012-06-27,3.220695185150424,0.3011968731880188,2012-06-27,0.04545454545454545,3,0.15151515151515152,False
2012-06-28,0.7610357305058324,0.303489089012146,2012-06-28,0.0,1,0.0,False
2012-07-03,2.602223080614219,0.3163254857063293,2012-07-03,0.0,1,0.0,False
2012-07-10,-3.0257510286416545,0.2938616871833801,2012-07-10,0.21666666666666667,2,0.3666666666666667,False
2012-07-16,0.3184654035706336,0.2888189256191253,2012-07-16,0.0,2,0.0,False
2012-07-18,5.578065068509375,0.2993631362915039,2012-07-18,0.5,1,0.5,False
2012-07-19,0.9953648396807679,0.3023428916931152,2012-07-19,0.0,1,0.0,False
2012-07-31,1.5754212361070996,0.3103657066822052,2012-07-31,0.0,1,0.0,False
2012-08-07,0.9992255683998641,0.3243481516838074,2012-08-07,0.0,1,0.0,False
2012-08-08,0.5654066158867987,0.3261820375919342,2012-08-08,0.0,2,0.0,False
2012-08-09,3.3731014934599735,0.3371844887733459,2012-08-09,0.075,3,0.11666666666666665,False
2012-08-10,-0.6117711861215902,0.3351216912269592,2012-08-10,-0.014141414141414142,11,0.026262626262626265,False
2012-08-13,1.299585284528404,0.3394768834114074,2012-08-13,0.125,2,0.45,False
2012-08-15,-0.7539381359918718,0.3319125771522522,2012-08-15,0.2,1,0.2,False
2012-08-21,-0.27302360956663607,0.3348924517631531,2012-08-21,0.0,1,0.0,False
2012-08-27,-1.7123126341285322,0.3289327025413513,2012-08-27,0.15,1,0.35,False
2012-09-04,-5.345702131697616,0.304405927658081,2012-09-04,0.25,1,0.3333333333333333,False
2012-09-06,3.0780768176590145,0.3147209584712982,2012-09-06,0.0,2,0.0,False
2012-09-07,-2.4035056636266483,0.3071566224098205,2012-09-07,0.0,1,0.0,False
2012-09-13,0.6622751612899602,0.3135749399662018,2012-09-13,0.0,6,0.049999999999999996,False
2012-09-25,-1.8301623432093295,0.3073859214782715,2012-09-25,0.5,1,0.5,False
2012-09-26,-1.7151663344373347,0.3021137416362762,2012-09-26,0.0,1,0.3,False
2012-09-28,0.4518331791684149,0.3057813346385956,2012-09-28,0.0,1,0.0,False
2012-10-01,-1.649178743857782,0.3007384538650512,2012-10-01,-0.25,1,0.5,False
2012-10-05,-2.349433554346958,0.3048644959926605,2012-10-05,0.5,1,0.5,False
2012-10-10,-1.7067727447315884,0.2904234826564789,2012-10-10,0.0,1,0.0,False
2012-10-16,2.892910547518679,0.3016553521156311,2012-10-16,0.0,1,0.0,False
2012-10-19,-5.8320428674941365,0.2775870561599731,2012-10-19,0.0,2,0.0,False
2012-10-23,3.0075390505308164,0.2826299965381622,2012-10-23,0.13636363636363635,1,0.45454545454545453,False
2012-11-02,-0.478063182121391,0.2862975895404815,2012-11-02,0.5,1,0.5,False
2012-11-05,4.243374288363366,0.2984462678432464,2012-11-05,0.0,2,0.0,False
2012-11-06,-0.07685091013306389,0.2982169091701507,2012-11-06,0.0,1,0.0,False
2012-11-07,-3.0745218682378117,0.2890481650829315,2012-11-07,0.0,2,0.0,False
2012-11-08,0.5551278414846594,0.2906527519226074,2012-11-08,0.012500000000000002,6,0.05833333333333333,False
2012-11-09,-3.8643705202094036,0.2794208526611328,2012-11-09,-0.075,5,0.125,False
2012-11-19,2.811944606551231,0.2681889533996582,2012-11-18,0.5,1,0.5,True
2012-11-28,0.8223347158426542,0.2828384637832641,2012-11-28,0.0,1,0.0,False
2012-12-05,-1.1570013410377222,0.275917500257492,2012-12-05,0.0,2,0.0,False
2012-12-11,2.34627365789446,0.2918357849121094,2012-12-11,0.0,1,0.4,False
2012-12-12,-1.027696626276109,0.2888365983963012,2012-12-12,0.15,2,0.1,False
2012-12-14,0.47881884135594355,0.2904515266418457,2012-12-14,0.5,1,0.5,False
2012-12-17,-0.39711937365484173,0.2892980873584747,2012-12-17,0.0,1,0.0,False
2012-12-19,0.7165591092611612,0.2918357849121094,2012-12-19,0.0,1,0.0,False
2012-12-20,-0.07906144203496668,0.2916050553321838,2012-12-20,0.25,1,0.25,False
2012-12-26,-0.0816219526354578,0.2823770940303802,2012-12-26,0.0,1,0.3,False
2012-12-28,-0.49346244591431665,0.2791472375392914,2012-12-28,0.0,1,0.0,False
2013-01-03,0.07862635632240877,0.2936814129352569,2013-01-03,0.0,1,0.0,False
2013-01-07,-2.8896891516758005,0.2946043014526367,2013-01-07,-0.064,5,0.134,False
2013-01-09,-2.241789724906351,0.2816849052906036,2013-01-09,0.0,1,0.0,False
2013-01-23,0.16516313419743245,0.2798393666744232,2013-01-23,0.0,1,0.0,False
2013-01-28,1.6116312510917163,0.2909131348133087,2013-01-28,0.0,1,0.0,False
2013-01-29,-2.1411730356991954,0.2846841812133789,2013-01-29,0.0,2,0.0,False
2013-02-01,0.8972145150869304,0.2853761315345764,2013-02-01,0.13636363636363635,1,0.45454545454545453,False
2013-02-06,-0.8038051797639612,0.2846841812133789,2013-02-06,0.0,1,0.0,False
2013-02-12,-0.6394768282973695,0.2867604196071625,2013-02-12,0.0,1,0.0,False
2013-02-13,-0.48273331252702834,0.2853761315345764,2013-02-13,0.008928571428571428,7,0.18571428571428572,False
2013-02-14,2.9102929372613717,0.2936814129352569,2013-02-14,0.014285714285714287,7,0.05714285714285715,False
2013-02-15,0.0,0.2936814129352569,2013-02-15,0.0,1,0.0,False
2013-02-21,-0.7269672740553124,0.2835305631160736,2013-02-21,0.0,1,0.0,False
2013-02-27,1.8593619931952299,0.2924656271934509,2013-02-27,0.0,1,0.0,False
2013-03-04,-0.3933756990977644,0.2938582599163055,2013-03-02,0.0,1,0.3,True
2013-03-04,-0.3933756990977644,0.2938582599163055,2013-03-04,0.0,1,0.0,False
2013-03-06,-0.07812996838487685,0.2968757450580597,2013-03-06,0.016666666666666673,2,0.26666666666666666,False
2013-03-07,-0.23456313845198196,0.2961793839931488,2013-03-07,0.5,1,0.5,False
2013-03-11,-0.9359767880641079,0.2947869002819061,2013-03-11,-0.075,2,0.375,False
2013-03-13,0.0,0.295715183019638,2013-03-13,0.0,2,0.1,False
2013-03-14,0.0784979271972075,0.2959473133087158,2013-03-14,-0.5,1,0.7,False
2013-03-15,-0.862749568393606,0.2933940291404724,2013-03-15,0.0,1,0.0,False
2013-03-18,-0.7120299613902925,0.2913049757480621,2013-03-18,0.21666666666666667,1,0.3666666666666667,False
2013-03-19,-0.6374293792680064,0.2894481122493744,2013-03-19,-0.0740530303030303,4,0.21912878787878787,False
2013-03-25,-0.5608303330064679,0.2880555093288421,2013-03-25,0.5,1,0.5,False
2013-03-26,0.7251845965341674,0.2901444435119629,2013-03-26,0.13636363636363635,1,0.45454545454545453,False
2013-04-01,-3.2735063545212273,0.2880555093288421,2013-03-31,0.0,1,0.2,True
2013-04-01,-3.2735063545212273,0.2880555093288421,2013-04-01,-0.1,1,0.05,False
2013-04-03,-1.22150270511594,0.2815561592578888,2013-04-03,0.13636363636363635,1,0.45454545454545453,False
2013-04-10,1.5834790773175733,0.2978041470050812,2013-04-10,0.0,1,0.3,False
2013-04-11,-0.4675737134367419,0.2964116930961609,2013-04-11,0.0,4,0.0,False
2013-04-16,1.09207307100756,0.3008218109607696,2013-04-16,-0.05,1,0.25,False
2013-04-25,0.8233480134721916,0.3126595914363861,2013-04-25,0.0,1,0.0,False
2013-04-26,-0.44539593741944605,0.3112670183181762,2013-04-26,0.0,1,0.3,False
2013-05-03,0.43442098802091156,0.3219441175460815,2013-05-03,0.2,1,0.4,False
2013-05-09,0.07196550532881929,0.3228727281093597,2013-05-09,0.0,3,0.0,False
2013-05-10,4.529071072035529,0.3374958634376526,2013-05-10,-0.14583333333333334,3,0.32083333333333336,False
2013-05-13,-2.0632378593563927,0.3305325210094452,2013-05-13,0.0,1,0.0,False
2013-05-14,1.4747497279509636,0.3354070484638214,2013-05-14,0.09999999999999999,3,0.03333333333333333,False
2013-05-22,-3.4852667657521264,0.3359442353248596,2013-05-22,0.0,1,0.0,False
2013-05-23,1.5972526923682118,0.3413101136684418,2013-05-23,0.0,2,0.0,False
2013-05-28,-0.06876643108724156,0.3389769792556762,2013-05-28,0.0,1,0.3,False
2013-06-04,0.1384247863998711,0.3375773429870605,2013-06-04,0.2,1,0.45,False
2013-06-14,-0.13923984803893008,0.3347775936126709,2013-06-14,-0.08333333333333333,1,0.18333333333333332,False
2013-06-18,-0.6211214074461346,0.3359442353248596,2013-06-18,0.0,3,0.11904761904761905,False
2013-06-19,3.055573347262297,0.3462092578411102,2013-06-19,0.0,1,0.0,False
2013-06-26,-0.5626188349025285,0.3298785388469696,2013-06-26,0.0,3,0.09999999999999999,False
2013-07-05,0.7784788056912184,0.3322114646434784,2013-07-05,0.0,1,0.0,False
2013-07-11,1.3860156743541907,0.3413101136684418,2013-07-11,0.0,1,0.3,False
2013-07-23,-0.14053797451879513,0.3315115869045257,2013-07-23,0.0,1,0.0,False
2013-07-24,0.0,0.3315115869045257,2013-07-24,0.0,2,0.0,False
2013-07-25,0.3518708686682359,0.3326780796051025,2013-07-25,0.0,1,0.3,False
2013-07-31,0.2082046976816576,0.3368774354457855,2013-07-31,0.0,2,0.0,False
2013-08-01,1.3850294208168856,0.3415432870388031,2013-08-01,0.0,1,0.4,False
2013-08-05,0.4742592106959709,0.3459759652614593,2013-08-04,0.0,1,0.0,True
2013-08-06,-1.4834921135078782,0.3408434391021728,2013-08-06,0.0,2,0.0,False
2013-08-07,-0.06845441490316295,0.3406101167201996,2013-08-07,-0.07142857142857142,1,0.14285714285714285,False
2013-08-08,0.6849430732176254,0.3429431021213531,2013-08-08,0.0,3,0.0,False
2013-08-09,-1.428576270234927,0.3380438983440399,2013-08-09,0.049999999999999996,3,0.11666666666666665,False
2013-08-12,-0.8281501217813569,0.3352443873882293,2013-08-12,-0.13181818181818183,1,0.42727272727272725,False
2013-08-19,-1.5799730145130253,0.3487755060195923,2013-08-19,0.0,1,0.0,False
2013-08-21,-0.4682548130534592,0.3488926887512207,2013-08-21,0.0,2,0.0,False
2013-08-22,0.5376318368250477,0.3507684469223022,2013-08-22,0.0,1,0.0,False
2013-08-27,-1.267493313016932,0.3470168709754944,2013-08-27,0.0,1,0.3,False
2013-09-09,1.6801208450130556,0.3547545075416565,2013-09-09,0.06818181818181818,2,0.22727272727272727,False
2013-09-12,-0.0636817192364969,0.3681192994117737,2013-09-12,-0.0625,1,0.3375,False
2013-09-16,0.0632868165444167,0.3706984519958496,2013-09-15,0.0,1,0.0,True
2013-09-16,0.0632868165444167,0.3706984519958496,2013-09-16,0.0,2,0.0,False
2013-09-27,-0.5743148154306876,0.3653057217597961,2013-09-27,-0.08125,2,0.36875,False
2013-10-09,-1.5524187564584957,0.3568646013736725,2013-10-09,0.13636363636363635,1,0.45454545454545453,False
2013-10-11,-0.8447208498215453,0.3578025698661804,2013-10-11,0.03,5,0.32999999999999996,False
2013-10-22,-0.5047373911682196,0.3697606325149536,2013-10-22,0.10227272727272727,2,0.3659090909090909,False
2013-10-28,-0.1968702919601828,0.3566301763057709,2013-10-26,0.0,1,0.3,True
2013-10-28,-0.1968702919601828,0.3566301763057709,2013-10-28,0.0,1,0.0,False
2013-11-07,-2.3490035939034204,0.341155081987381,2013-11-07,0.0,3,0.0,False
2013-11-08,6.941588230900564,0.3648366630077362,2013-11-08,0.022727272727272724,2,0.27575757575757576,False
2013-11-13,2.7353680360621135,0.3786704838275909,2013-11-13,0.0,1,0.3,False
2013-11-18,-2.411858440246839,0.3699951171875,2013-11-18,0.22999999999999998,5,0.42000000000000004,False
2013-11-19,-1.6247474018475705,0.3639836311340332,2013-11-19,0.0,1,0.0,False
2013-11-26,0.8381697851334025,0.3686984777450561,2013-11-26,0.2,1,0.25,False
2013-12-02,0.9615450069482279,0.3712916672229767,2013-12-02,0.0,1,0.0,False
2013-12-03,-0.06350693956993503,0.3710558712482452,2013-12-03,0.0,1,0.0,False
2013-12-11,-0.9640331268935043,0.3632763624191284,2013-12-11,0.0,1,0.0,False
2013-12-18,1.3897823761940487,0.361154705286026,2013-12-18,0.0,1,0.0,False
2014-01-09,-3.728599314473313,0.3712916672229767,2014-01-09,0.0,3,0.03333333333333333,False
2014-01-13,-2.352158196423948,0.362097829580307,2014-01-13,0.0,1,0.0,False
2014-01-14,3.124982767471285,0.3734133243560791,2014-01-14,0.05000000000000002,1,0.5,False
2014-01-21,0.3752275202267841,0.3783639073371887,2014-01-21,0.1875,4,0.25,False
2014-02-03,-1.3375549534102138,0.3651624619960785,2014-02-03,0.0,1,0.0,False
2014-02-10,0.31503014083353875,0.3752991259098053,2014-02-10,0.5,1,0.5,False
2014-02-12,3.5691952459897758,0.3967515826225281,2014-02-12,0.0,3,0.0,False
2014-02-13,3.149155840848783,0.4092459082603454,2014-02-13,0.15132275132275133,9,0.20846560846560847,False
2014-02-14,3.1681805742405977,0.4222115576267242,2014-02-14,0.0,1,0.0,False
2014-02-21,-0.7454937161634922,0.4394206702709198,2014-02-21,0.0,1,0.0,False
2014-02-24,1.4485119242001243,0.4457857310771942,2014-02-24,0.0,1,0.4,False
2014-03-19,1.754381607168276,0.4395104050636291,2014-03-19,0.024999999999999998,3,0.15,False
2014-03-21,-0.16158077805462634,0.4390366673469543,2014-03-21,-0.01818181818181818,2,0.23636363636363636,False
2014-03-24,-0.4854046661244338,0.436905562877655,2014-03-24,0.0,2,0.0,False
2014-03-25,0.0,0.436905562877655,2014-03-25,0.24000000000000002,2,0.36,False
2014-04-01,4.131771695079434,0.4416415691375732,2014-04-01,0.16666666666666666,3,0.16666666666666666,False
2014-04-03,1.079328985916228,0.443536102771759,2014-04-03,-0.025,4,0.2,False
2014-04-10,-2.4415958739890886,0.435247927904129,2014-04-10,0.0,1,0.0,False
2014-04-11,-1.4145985308497644,0.4290909171104431,2014-04-11,0.3,1,0.25,False
2014-05-06,-2.039722240067532,0.4321694374084472,2014-05-06,0.075,3,0.1416666666666667,False
2014-05-07,0.10957024246269764,0.4326429665088653,2014-05-07,0.3,1,0.6,False
2014-05-08,1.2589231904550635,0.4380896091461181,2014-05-08,0.0,1,0.0,False
2014-05-19,3.2293702442124816,0.4390366673469543,2014-05-19,0.15,3,0.2833333333333334,False
2014-05-28,0.8501302536804811,0.4515262544155121,2014-05-28,0.0,1,0.0,False
2014-06-09,0.10511093097067548,0.4531915485858917,2014-06-09,0.0,1,0.4,False
2014-06-19,-2.297073400539984,0.4553326666355133,2014-06-19,0.09,5,0.21000000000000002,False
2014-06-23,-1.1622020226860208,0.4451030492782593,2014-06-23,0.06999999999999999,5,0.29,False
2014-07-17,-0.25838311087309496,0.4591389298439026,2014-07-17,0.5,1,0.5,False
2014-08-04,-0.22610346357959665,0.4198861420154571,2014-08-04,0.0,2,0.0,False
2014-08-07,-1.0204131634682923,0.4153661727905273,2014-08-07,0.0,3,0.0,False
2014-08-08,8.820132283149995,0.4520020186901092,2014-08-08,0.10208333333333335,12,0.2041666666666667,False
2014-08-11,-0.5263119375372494,0.4496230781078338,2014-08-09,0.0,1,0.0,True
2014-08-26,1.779164980361858,0.4647542834281921,2014-08-26,-0.09999999999999999,3,0.06666666666666667,False
2014-10-02,-0.4378956215762786,0.4346466958522796,2014-10-02,0.0,1,0.4,False
2014-10-10,-5.9184770066155306,0.4026276767253876,2014-10-10,0.0,1,0.0,False
